Id,SalePrice
1941,163000.21190258095
1942,163000.16997976173
1943,163000.19339439322
1944,163000.5456815567
1945,163000.53530982556
1946,162999.96561413078
1947,163000.41844948518
1948,163000.084142264
1949,163000.25034572787
1950,163000.1087697769
1951,163000.2811911755
1952,163000.23021205995
1953,163000.15928943251
1954,163000.1291453897
1955,162999.9302923907
1956,163000.46831971078
1957,163000.01927178827
1958,163000.42334405665
1959,163000.0328919593
1960,162999.84285034786
1961,162999.86739460987
1962,162999.81021224178
1963,162999.8539466126
1964,162999.86868562968
1965,163000.01703950932
1966,162999.9605566049
1967,163000.4055800281
1968,163000.57510786346
1969,163000.5844405994
1970,163000.5866044595
1971,163000.68007639522
1972,163000.54901640373
1973,163000.429855581
1974,163000.4979049677
1975,163000.64069868892
1976,163000.40573396554
1977,163000.56572094138
1978,163000.54470494334
1979,163000.487606765
1980,163000.24378019007
1981,163000.51019081578
1982,163000.24054400757
1983,163000.21437676542
1984,163000.1671317306
1985,163000.30272755495
1986,163000.26684071714
1987,163000.21278646472
1988,163000.25615802556
1989,163000.2604680309
1990,163000.30932515577
1991,163000.24501576915
1992,163000.32160564078
1993,163000.23189704682
1994,163000.32101781978
1995,163000.23379146127
1996,163000.40596487047
1997,163000.4882491807
1998,163000.4584751632
1999,163000.41954551355
2000,163000.45256356517
2001,163000.43830252445
2002,163000.3291877041
2003,163000.38373030815
2004,163000.4235411668
2005,163000.30403565566
2006,163000.27579993528
2007,163000.4099024787
2008,163000.2467869942
2009,163000.22203716415
2010,163000.26940475768
2011,163000.0321126493
2012,163000.2096203084
2013,163000.19935930351
2014,163000.20879321912
2015,163000.2450380396
2016,163000.22158715138
2017,163000.21500638852
2018,162999.95231826618
2019,162999.92906301966
2020,162999.81446352822
2021,162999.8223549271
2022,163000.11006729503
2023,162999.9371803617
2024,163000.38582590374
2025,163000.47658999517
2026,163000.18375899838
2027,163000.1324792212
2028,163000.1039678586
2029,163000.07822385663
2030,163000.39555573725
2031,163000.32926898025
2032,163000.37549773208
2033,163000.3591378118
2034,163000.14358355355
2035,163000.3054648361
2036,163000.20594003418
2037,163000.20777683356
2038,163000.45297388284
2039,163000.15747970363
2040,163000.44153351267
2041,163000.3291609171
2042,163000.28592365532
2043,163000.09919788758
2044,163000.1160414822
2045,163000.12014077313
2046,163000.0026990357
2047,162999.97185320474
2048,162999.94205774151
2049,163000.0328602739
2050,163000.06047986035
2051,162999.85948657672
2052,162999.90353031913
2053,163000.0029368479
2054,162999.76175417914
2055,163000.02948505824
2056,162999.95296431388
2057,162999.89999420915
2058,163000.2410758741
2059,162999.96511963286
2060,163000.01695802074
2061,163000.0951579949
2062,162999.89021484443
2063,162999.8026125402
2064,162999.924349458
2065,162999.81766613454
2066,163000.0951966374
2067,162999.9974464466
2068,162999.9876198957
2069,162999.66887469238
2070,162999.72130923055
2071,162999.84707014766
2072,162999.96395201655
2073,162999.99217272518
2074,163000.11939208853
2075,162999.94932805127
2076,162999.8587328425
2077,162999.95680976976
2078,162999.84414246946
2079,162999.9376849637
2080,162999.75875592008
2081,162999.8330194788
2082,162999.91920994793
2083,162999.88708107494
2084,162999.7556517701
2085,162999.9083912794
2086,162999.9092834654
2087,162999.86684853194
2088,162999.77553117016
2089,162999.75999939934
2090,162999.8114294014
2091,162999.86891624512
2092,162999.8537427431
2093,162999.75053352382
2094,162999.87607039837
2095,162999.9229289795
2096,162999.6026292228
2097,162999.78487067745
2098,162999.8966056911
2099,162999.53887751652
2100,162999.84465034396
2101,162999.81910346696
2102,162999.8573716005
2103,162999.76199632042
2104,162999.89387859902
2105,162999.91568250686
2106,162999.66662284802
2107,163000.06472808236
2108,162999.83061707317
2109,162999.8067017789
2110,162999.8730273797
2111,162999.93106372128
2112,162999.85956445278
2113,162999.81537933674
2114,162999.78584111045
2115,162999.9212460839
2116,162999.7983675779
2117,162999.9279092545
2118,162999.84372913762
2119,162999.73445743875
2120,162999.76019376612
2121,162999.71137216134
2122,162999.8370237306
2123,162999.70896907168
2124,162999.91916829426
2125,162999.93758724193
2126,163000.0195527966
2127,162999.98844794105
2128,162999.77076889918
2129,162999.7597008838
2130,162999.8331658217
2131,162999.91275295443
2132,162999.76953023695
2133,162999.89210016266
2134,162999.8789828818
2135,162999.81652747013
2136,162999.74429712252
2137,162999.83173596958
2138,162999.94240159044
2139,163000.0174535534
2140,162999.9634798085
2141,163000.06476177575
2142,162999.95902179077
2143,163000.01374262612
2144,162999.83597411582
2145,162999.97451222307
2146,162999.9069882381
2147,163000.07394246905
2148,162999.92124233753
2149,163000.04448689357
2150,163000.1894869836
2151,162999.81634452607
2152,163000.0528462876
2153,162999.99100691522
2154,162999.84494366005
2155,162999.95745301893
2156,163000.35774453232
2157,163000.30151794912
2158,163000.3248163131
2159,163000.3401921857
2160,163000.23230169658
2161,163000.35771682893
2162,163000.50768527482
2163,163000.59440790748
2164,163000.3579307009
2165,163000.089422503
2166,162999.99541529306
2167,163000.256627737
2168,163000.22652577923
2169,163000.23104695912
2170,163000.25674137715
2171,162999.98232201373
2172,162999.9399630291
2173,163000.01210382188
2174,163000.3240001012
2175,163000.41563976902
2176,163000.3961243388
2177,163000.30708797483
2178,163000.30701594305
2179,163000.04972424914
2180,163000.19689434374
2181,163000.18649680002
2182,163000.27226948188
2183,163000.22451170188
2184,162999.86521703712
2185,162999.96498890404
2186,162999.95294740642
2187,163000.05312707386
2188,163000.05963579792
2189,163000.4179922731
2190,162999.68766686632
2191,162999.74290892732
2192,162999.7449752917
2193,162999.84298814283
2194,162999.826439167
2195,162999.84025530197
2196,162999.85913598342
2197,162999.81685278786
2198,162999.9357878107
2199,163000.0020844308
2200,162999.8822283929
2201,162999.930850751
2202,163000.0203764057
2203,162999.99707757824
2204,162999.99477444505
2205,162999.7842334517
2206,162999.9474344183
2207,163000.0453917734
2208,163000.20264949262
2209,163000.10758942994
2210,162999.89650890112
2211,162999.73095492544
2212,162999.841164865
2213,162999.7779963209
2214,163000.0512105132
2215,162999.75270191015
2216,162999.98234688194
2217,162999.66683517958
2218,162999.78478494656
2219,162999.64861348114
2220,162999.80944214537
2221,163000.3990607562
2222,163000.32237094434
2223,163000.42564433243
2224,163000.28673607248
2225,162999.97729889266
2226,163000.1530051047
2227,163000.2349068478
2228,163000.39294571226
2229,163000.37428740607
2230,163000.11671926026
2231,163000.32492981694
2232,163000.1759390156
2233,163000.15416133203
2234,163000.39138041012
2235,163000.2837489166
2236,163000.38650694364
2237,163000.53705795805
2238,163000.25311254148
2239,162999.92410641818
2240,163000.111316355
2241,163000.1150694502
2242,162999.9365982547
2243,162999.957877092
2244,162999.87169848772
2245,162999.85795234478
2246,162999.94461613568
2247,162999.87392242302
2248,162999.8768554796
2249,162999.90288102868
2250,162999.9141201723
2251,162999.85765852584
2252,163000.06480594116
2253,163000.14685406318
2254,163000.18351985078
2255,163000.22098925753
2256,163000.16111346296
2257,163000.30152643402
2258,163000.1171217198
2259,163000.1878196006
2260,163000.00810854518
2261,163000.1171889432
2262,163000.12977564248
2263,163000.5497662351
2264,163000.73214471663
2265,163000.10489566653
2266,163000.3924779153
2267,163000.47681811446
2268,163000.57919656002
2269,163000.00150125576
2270,163000.20281855253
2271,163000.19028420487
2272,163000.2857110931
2273,163000.10290146162
2274,163000.1541794547
2275,163000.0931085766
2276,163000.15704269978
2277,163000.10936770192
2278,162999.94519355774
2279,162999.94469239443
2280,162999.7950050774
2281,163000.22387988205
2282,163000.21449537412
2283,162999.8481541006
2284,162999.93667549023
2285,162999.91004868998
2286,162999.83854261047
2287,163000.5339012513
2288,163000.37925168718
2289,163000.46302247993
2290,163000.62801838768
2291,163000.5040282519
2292,163000.62649599626
2293,163000.64494072812
2294,163000.57494855236
2295,163000.6746018019
2296,163000.39582385216
2297,163000.5366176608
2298,163000.5719886644
2299,163000.55656812215
2300,163000.49002491098
2301,163000.4688768428
2302,163000.32815706986
2303,163000.30594650027
2304,163000.33976876756
2305,163000.1980538939
2306,163000.19059494723
2307,163000.24057819418
2308,163000.25555573995
2309,163000.40326585327
2310,163000.24026086373
2311,163000.2154843642
2312,163000.21701251398
2313,163000.23757497533
2314,163000.19636226798
2315,163000.22859861987
2316,163000.22078243666
2317,163000.22497709875
2318,163000.25036815388
2319,163000.2224023812
2320,163000.17775145895
2321,163000.32653380412
2322,163000.22737207537
2323,163000.21113103555
2324,163000.24583553494
2325,163000.29221351762
2326,163000.24500286553
2327,163000.26526679174
2328,163000.30077312686
2329,163000.21681820753
2330,163000.2352579833
2331,163000.55148388693
2332,163000.5648234649
2333,163000.46167392345
2334,163000.37096254327
2335,163000.3886754508
2336,163000.4487295802
2337,163000.2071238266
2338,163000.32875098602
2339,163000.29366695846
2340,163000.595740727
2341,163000.33836346102
2342,163000.28727829494
2343,163000.29407577516
2344,163000.2898556457
2345,163000.30755191683
2346,163000.26660397917
2347,163000.2564658675
2348,163000.35417514638
2349,163000.21122921622
2350,163000.53762036108
2351,163000.4057162177
2352,163000.40756936758
2353,163000.41221540375
2354,163000.01105138243
2355,163000.03902148022
2356,163000.08772869254
2357,163000.24889494627
2358,163000.23364916258
2359,163000.01961670406
2360,162999.8580075211
2361,162999.96635179798
2362,163000.33408561532
2363,163000.01458573312
2364,163000.05396561782
2365,163000.2973896624
2366,163000.24297898536
2367,163000.27763462203
2368,163000.27131154665
2369,163000.28678754042
2370,163000.11776131508
2371,163000.11538477568
2372,163000.19673933057
2373,163000.34568046886
2374,163000.47132803636
2375,163000.19502961688
2376,163000.33661683195
2377,163000.34290020887
2378,163000.0301222279
2379,163000.2014063136
2380,163000.03707442136
2381,163000.13146110522
2382,163000.17936521652
2383,163000.23050536434
2384,163000.2721639031
2385,163000.03898491705
2386,162999.9422323265
2387,162999.9214926629
2388,162999.88561566296
2389,162999.91056204596
2390,162999.98893634367
2391,162999.98790671985
2392,162999.79183714694
2393,163000.06754592678
2394,162999.99605985702
2395,163000.1516363842
2396,162999.98728338908
2397,163000.10162580284
2398,162999.9151879985
2399,162999.76856168284
2400,162999.63377003468
2401,162999.8203859454
2402,162999.93242692214
2403,163000.00043768028
2404,163000.0841690145
2405,163000.0811049834
2406,162999.92447752485
2407,162999.91740645535
2408,163000.0006909428
2409,162999.90941969215
2410,163000.08650532248
2411,162999.81545956794
2412,163000.0227255589
2413,162999.8901253373
2414,162999.91251461266
2415,162999.97087000415
2416,162999.82812099988
2417,162999.85368389933
2418,162999.8359397414
2419,162999.93815225697
2420,162999.8843321756
2421,162999.95432329207
2422,162999.8576791379
2423,162999.90221503444
2424,162999.982720813
2425,163000.25157060925
2426,162999.90372163846
2427,162999.9021821316
2428,163000.119752472
2429,162999.82813475403
2430,162999.91763602436
2431,162999.9169965056
2432,162999.93306713636
2433,162999.9120581077
2434,162999.88856833358
2435,162999.94724136146
2436,162999.88932246974
2437,162999.8268094862
2438,162999.9241316043
2439,162999.82092597132
2440,162999.81177890228
2441,162999.7199141094
2442,162999.72956829076
2443,162999.86543057623
2444,162999.92326216458
2445,162999.6501101829
2446,162999.88149340558
2447,163000.05661270965
2448,162999.84845539476
2449,162999.74918770528
2450,162999.9339152729
2451,162999.91152223182
2452,163000.0004577392
2453,162999.7477240492
2454,162999.99289195024
2455,162999.76596021597
2456,162999.84669469562
2457,162999.801594323
2458,162999.90430844456
2459,162999.72796633033
2460,162999.9049691492
2461,162999.7855414253
2462,162999.821786057
2463,162999.77381280533
2464,162999.990010176
2465,162999.89410417475
2466,162999.89545715004
2467,162999.9466334426
2468,162999.64394320332
2469,162999.6198543975
2470,163000.1645303241
2471,163000.08803197794
2472,162999.9489342965
2473,162999.83603756365
2474,162999.79574134212
2475,163000.13094649842
2476,162999.78623959972
2477,162999.9027238144
2478,163000.0227851221
2479,162999.82292490956
2480,162999.9859738518
2481,162999.94008369168
2482,162999.93094482174
2483,162999.87894077902
2484,162999.88429012784
2485,162999.86217158308
2486,162999.9450419238
2487,163000.26076110356
2488,162999.92765210086
2489,162999.9922403303
2490,162999.9541019107
2491,162999.79104074044
2492,163000.18473093677
2493,163000.0484575603
2494,162999.97827573976
2495,162999.74816334873
2496,163000.25795213613
2497,162999.96909088746
2498,162999.82626373894
2499,162999.77358166015
2500,162999.94485673355
2501,162999.92201037065
2502,162999.91566435227
2503,162999.75953654834
2504,163000.09406554425
2505,163000.27518845114
2506,163000.38847958378
2507,163000.43885983294
2508,163000.38442475404
2509,163000.3118601102
2510,163000.27893642164
2511,163000.18264062828
2512,163000.26814906628
2513,163000.28463860543
2514,163000.2695630431
2515,163000.01118068653
2516,163000.15289764508
2517,162999.959289384
2518,163000.05596304208
2519,163000.3074552704
2520,163000.24167182684
2521,163000.23457279202
2522,163000.31152386864
2523,162999.92977574706
2524,163000.00400176423
2525,162999.9762398082
2526,162999.9515749191
2527,162999.91492922822
2528,162999.8858616407
2529,162999.96109888115
2530,162999.89016218777
2531,163000.2990431716
2532,163000.27894562169
2533,163000.27504515587
2534,163000.2971750127
2535,163000.41360008204
2536,163000.32892041685
2537,163000.26755691142
2538,163000.22836440042
2539,163000.19731773812
2540,163000.2121706448
2541,163000.20822586806
2542,163000.20379295014
2543,162999.919573585
2544,162999.82746142673
2545,162999.86408161008
2546,162999.94462868889
2547,162999.92937830603
2548,163000.10201575034
2549,163000.1231242461
2550,163001.1620824179
2551,163000.07372056023
2552,162999.90405302713
2553,162999.7707860739
2554,162999.77712437377
2555,162999.74856727716
2556,162999.75167965717
2557,162999.83272418357
2558,163000.00898584066
2559,162999.86618116306
2560,162999.897562915
2561,162999.830586314
2562,162999.8213346619
2563,162999.7980524664
2564,163000.0291499785
2565,162999.97390155256
2566,162999.92802331143
2567,162999.91831298688
2568,163000.07482659258
2569,163000.13174397565
2570,162999.89809413484
2571,163000.1589630829
2572,162999.98032858333
2573,163000.26744494043
2574,163000.2619353287
2575,162999.86897924257
2576,162999.87015583535
2577,162999.96886257114
2578,162999.6372400601
2579,162999.59307543692
2580,162999.9013328903
2581,162999.950308391
2582,162999.84483971502
2583,163000.28434455258
2584,163000.0793302229
2585,163000.26695452144
2586,163000.21923610062
2587,163000.14612453067
2588,162999.95995662388
2589,163000.02653173418
2590,163000.25897704152
2591,163000.22042067553
2592,163000.28680260206
2593,163000.44359659005
2594,163000.06668514686
2595,163000.23463893653
2596,163000.41726217422
2597,163000.29584087065
2598,163000.42580516037
2599,163000.57268401544
2600,163000.1398846205
2601,163000.07520381652
2602,162999.8078757422
2603,162999.87748241672
2604,162999.8092739094
2605,162999.85532140115
2606,163000.06742195747
2607,163000.26018821026
2608,163000.1808876024
2609,163000.1217824228
2610,162999.8364271548
2611,162999.9111706914
2612,163000.02742602926
2613,162999.93310352424
2614,162999.89320483574
2615,163000.01132907683
2616,162999.97218101652
2617,163000.14272998404
2618,163000.1900839392
2619,163000.19697091976
2620,163000.21860094438
2621,163000.18398342788
2622,163000.20410602505
2623,163000.34648445874
2624,163000.46962285758
2625,163000.40116370004
2626,163000.1423269694
2627,163000.05549911573
2628,163000.60177800895
2629,163000.69418123583
2630,163000.50497752565
2631,163000.66812281322
2632,163000.63868065263
2633,163000.36424126243
2634,163000.5982304899
2635,163000.06977326117
2636,163000.17830131893
2637,163000.138575123
2638,163000.38797378668
2639,163000.1652940886
2640,163000.00464062864
2641,162999.84137940485
2642,163000.2017403579
2643,162999.87797915388
2644,162999.93288198442
2645,162999.8510269064
2646,162999.8177360236
2647,162999.8773560952
2648,163000.01187346576
2649,162999.9380119259
2650,162999.88194435247
2651,163000.05684294808
2652,163000.54065722256
2653,163000.36897814035
2654,163000.37543273278
2655,163000.617500227
2656,163000.52872711577
2657,163000.52225376893
2658,163000.4729671343
2659,163000.45260111333
2660,163000.53449949418
2661,163000.50716930008
2662,163000.56399372072
2663,163000.4123246297
2664,163000.3787410436
2665,163000.44481484778
2666,163000.38542500132
2667,163000.24222290292
2668,163000.248772594
2669,163000.24845711904
2670,163000.43642293883
2671,163000.26037564315
2672,163000.2320492408
2673,163000.24843053985
2674,163000.2454804241
2675,163000.1763543716
2676,163000.2877040363
2677,163000.2559451525
2678,163000.38028736194
2679,163000.37593513794
2680,163000.37750835883
2681,163000.601520086
2682,163000.44052059343
2683,163000.71937022984
2684,163000.47916326553
2685,163000.45419034627
2686,163000.36407704535
2687,163000.41818786468
2688,163000.28163755548
2689,163000.23346954124
2690,163000.63825748008
2691,163000.24177723852
2692,163000.01604123833
2693,163000.28618307185
2694,163000.03071745753
2695,163000.27654043786
2696,163000.24705691874
2697,163000.23167730018
2698,163000.22346858968
2699,163000.12413673438
2700,163000.09764954564
2701,163000.1804118239
2702,162999.95307251607
2703,162999.98013899455
2704,162999.96034400738
2705,162999.88354705286
2706,162999.88016275666
2707,162999.94259967227
2708,162999.88315041404
2709,162999.79584987788
2710,162999.9139254422
2711,163000.46319910392
2712,163000.5532499342
2713,163000.17268604477
2714,163000.12825240745
2715,163000.13616847683
2716,163000.17349946155
2717,163000.28609110697
2718,163000.31548368768
2719,163000.11562444444
2720,163000.07874511086
2721,162999.94875523253
2722,163000.06940155211
2723,162999.97482601312
2724,162999.9287378343
2725,162999.93048960427
2726,162999.97639877407
2727,163000.08302559768
2728,163000.07598701358
2729,163000.00684440462
2730,162999.93029486513
2731,162999.8319397442
2732,162999.8303798958
2733,162999.9767302565
2734,162999.9484690865
